ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KC488PO24N000569","행사","행사","정월대보름 큰잔치","서울특별시","도봉구","1132010600","방학동","1132069000","방학1동","113203109006","서울특별시 도봉구 마들로 656","01331","다사600633","127.0483768","37.6707774","도봉구청 광장, 중랑천변","2015-03-05","2015-03-05","길놀이, 풍물놀이, 소원지 붙이기, 달집태우기, 민속놀이 체험마당,청소년 동아리 프로그램 공연 및 솟대외줄타기 공연","서울특별시 도봉구청","서울특별시 도봉구청",,"02-2091-2254",,,"2018-05-01","3090000","서울특별시 도봉구","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000570","행사","행사","천안흥타령춤축제","충청남도","천안시","4413310300","백석동","4413356000","백석동","441333250021","충청남도 천안시 서북구 번영로 208","31157","다바655691","127.1133052","36.81910075","천안종합운동장+천안시 일원","2025-09-24","2025-09-28","전국춤경연대회+거리댄스퍼레이드+국제춤대회+스트릿댄스 페스티벌+부대경연+체험 및 부대행사 등","(재)천안문화재단","(재)천안문화재단",,"041-900-7020","https://cheonanfestival.com/ko/",,"2025-02-25","B551011","한국관광공사","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000571","행사","행사","청송사과축제","경상북도","청송군","4775025021","청송읍 월막리","4775025000","청송읍","477503316005","경상북도 청송군 청송읍 금월로 269","37431","마바394273","129.0559778","36.43304251","청송읍 용전천 변(현비암 일원)","2024-10-30","2024-11-03","공연+청송사과 퍼레이드+청송꽃줄엮기 전국대회+황금사과를 찾아라+사과난타 등","청송군축제추진위원회","경상북도 청송군청","문화체육관광부+경상북도청+청송군의회+청송경찰서+청송교육지원청+청송군관내농협+(사)청송사과협회+청송사과유통센터+(재)청송문화관광재단","054-873-3686","https://www.cs.go.kr/tour/00004559/00004588.web?amode=view&idx=111&",,"2025-02-25","B551011","한국관광공사","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000572","행사","행사","광주 추억의 충장축제","광주광역시","동구","2911013300","금남로3가","2911052500","충장동","291103009019","광주광역시 동구 금남로 220","61482","다라468839","126.916116","35.1493471","광주광역시 동구 충장로+금남로+518 민주광장 일원","2025-10-15","2025-10-19","충장 파이어아트 퍼레이드+추억의 밀가루 놀이+열정의 충장 댄스나이트+금남로의 만찬 등","광주광역시 동구청+동구문화관광재단+충장축제위원회","광주광역시 동구청","문화체육관광부","062-608-4675",,,"2025-02-25","B551011","한국관광공사","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000573","행사","행사","춘천마임축제","강원특별자치도","춘천시","5111011200","효자동","5111062000","효자1동","421103218037","강원특별자치도 춘천시 춘천로 112","24336","라사200859","127.7278102","37.8730209","춘청 중앙로+커먼즈필드 춘천+함악산 호수 케이블카 공영주차장 일원+축제극장 몸짓+춘천문화예술회관 등","2025-05-25","2025-06-01","극장공연+거리마임공연+봄의도시/물의도시/불의도시 공연","(사) 춘천마임축제","(사)춘천마임축제+KBS춘천방송총국+G1방송","문화체육관광부+강원특별자치도청+강원특별자치도 춘천시청+한국관광공사+한국문화예술위원회+한국메세나협회","033-242-0585","mimefestival.com",,"2025-02-25","B551011","한국관광공사","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000574","행사","행사","탐라문화제","제주특별자치도","제주시","5011010600","삼도이동","5011056000","삼도2동","501103349184","제주특별자치도 제주시 중앙로 2","63165","다다093033","126.5239547","33.51814757","탐라문화광장 등 제주도 일원","2024-10-05","2024-10-09","탐라개벽신위제+탐라퍼레이드+민속체험+탐라예술무대+참여행사 등","한국예총제주특별자치도연합회","제주특별자치도청","문화체육관광부+제주특별자치도의회+제주특별자치도교육청+제주특별자치도관광공사+제주특별자치도관광협회+제주농협","064-753-3287","http://www.tamnafestival.kr/",,"2025-02-25","B551011","한국관광공사","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000575","행사","행사","태화강 마두희 축제","울산광역시","중구","3111010500","옥교동","3111058500","중앙동","311104307182","울산광역시 중구 문화의거리 38","44530","마마651305","129.3219615","35.5568995","중구 태화강+성남동 일대","2025-05-30","2025-06-01","울산 큰줄당기기 마두희+태화강 태화나루 치맥페스티벌+수상줄당기기+골목줄당기기(동대항, 유치부, 초등부)+태화강 마두희 장터+별별마당 체험+마두희랑 차(茶) 마시기 등","태화강마두희축제추진위원회","울산광역시 중구청",,"052-244-2008","http://ulsanmaduhee.co.kr/pages/index.html",,"2025-02-25","B551011","한국관광공사","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000576","행사","행사","통영한산대첩축제","경상남도","통영시","4822010600","문화동","4822055000","중앙동","482203333018","경상남도 통영시 세병로 27","53060","라라843507","128.423489","34.84715495","세병관+통영시일대","2025-08-09","2025-08-14","전국 거북선 노젓기 대회+고유제 봉행+삼도수군통제사 행차 및 군점 재현+플라이보드 워터 미디어쇼+오늘밤 통한밤 EDM파티+소비자 참여 프로그램 등","(재)통영한산대첩문화재단","경상남도 통영시청",,"055-646-1592","https://tyhansancf.or.kr/",,"2025-02-25","B551011","한국관광공사","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000577","행사","행사","평창송어축제","강원특별자치도","평창군","5176036021","진부면 하진부리","5176036000","진부면","427603000145","강원특별자치도 평창군 진부면 경강로 3562","25332","라사932598","128.5570396","37.63321778","평창송어축제장","2025-01-03","2025-02-02","얼음낚시+텐트낚시+어린이낚시터+황금송어맨손잡기+얼음광장체험놀이 등","평창송어축제위원회","강원특별자치도 평창군청","문화체육관광부+강원특별자치도청+한국관광공사","033-336-4000","https://www.festival700.or.kr/",,"2025-02-25","B551011","한국관광공사","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000578","행사","행사","평창효석문화제","강원특별자치도","평창군","5176034028","봉평면 원길리","5176034000","봉평면","427604484310","강원특별자치도 평창군 봉평면 이효석길 157 (봉평면)","25302","라사768574","128.3709801","37.61309823","효석문화마을 일원","2024-09-06","2024-09-15","메밀꽃밭 산책로 탐방+당나귀 승마체험+메밀꽃깡통열차+흥정천갯가책방+로컬마켓 운영+메밀꽃 버스킹+문화공연 등","사)이효석문학선양회","사)이효석문학선양회","강원특별자치도청+강원특별자치도 평창군청+문화체육관광부+한국관광공사","033-335-2323","http://www.hyoseok.com",,"2025-02-25","B551011","한국관광공사","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000579","행사","행사","포항국제불빛축제","경상북도","포항시","4711312000","두호동","4711369000","두호동",,,,"마마691861","129.3780729","36.05729","영일대 해수욕장","2024-05-31","2024-06-02","국제 불꽃쇼+불빛 드론쇼+국제 불꽃 경연대회+거리 퍼레이드+불빛 체험존+퐝스토랑+불빛 테마존+농특산물 장터 등","(재)포항문화재단","경상북도 포항시청","에코프로+대구은행+농협+세아제강+금복주","054-289-7852","http://festival.phcf.or.kr/fireWorks/intro.do",,"2025-02-25","B551011","한국관광공사","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000580","행사","행사","하동 야생차문화축제","경상남도","하동군","4885031026","화개면 운수리","4885031000","화개면","488503344009","경상남도 하동군 화개면 쌍계로 571-25","52302","라라130924","127.6429092","35.2273335","하동야생차치유관+박물관 일원","2024-05-11","2024-05-14","시배지 헌다례+찻잔속 버스킹+움직이는 미술관+경연행사+체험행사 등","(사)하동야생차문화축제조직위원회","(사)하동야생차문화축제조직위원회",,"055-880-6583",,,"2025-02-25","B551011","한국관광공사","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000581","행사","행사","한산모시문화제","충청남도","서천군","4477034021","한산면 지현리","4477034000","한산면","447703259240","충청남도 서천군 한산면 충절로 1089","33624","다마369872","126.7987038","36.0799446","한산모시관 일원","2024-06-07","2024-06-09","저산팔읍길쌈놀이+모시옷패션쇼+모시학교+미니베틀짜기체험+모시옷 입기 체험+한산주막 체험+모시잎차 다례체험+모시천연염색 등","한산모시문화제추진위원회","충청남도 서천군청","문화체육관광부+ 충청남도청+ NH농협은행 서천군지부+신협중앙회","041-950-4016","www.hansanmosi.kr/",,"2025-02-25","B551011","한국관광공사","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000582","행사","행사","철원 한탄강 얼음트레킹 축제","강원특별자치도","철원군","5178025923","동송읍 장흥리","5178025900","동송읍",,,,"다아820209","127.2949511","38.1890383","철원 한탄강 물윗길 트레킹 코스 일원","2025-01-11","2025-01-19","공연+행사+포토존+윈터랜드 눈썰매장+아이스랜드 얼음놀이터+얼음트레킹코스+한탄강 짚라인 등","강원특별자치도 철원군청+철원군의회","(재)철원문화재단",,"033-455-7072","https://gcwcf.or.kr/",,"2025-02-25","B551011","한국관광공사","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000583","행사","행사","함평나비대축제","전라남도","함평군","4686025024","함평읍 수호리","4686025000","함평읍","468603297002","전라남도 함평군 함평읍 곤재로 27","57143","다라107739","126.5209042","35.0567001","함평엑스포공원","2025-04-25","2025-05-06","나비날리기 체험+문화예술공연+전시행사 등","(재)함평축제관광재단","전라남도 함평군청",,"061-320-2238","https://www.hpftf.or.kr/",,"2025-02-25","B551011","한국관광공사","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000584","행사","행사","화성 뱃놀이 축제","경기도","화성시","4159035021","서신면 전곡리","4159035000","서신면","415903210093","경기도 화성시 서신면 전곡항로 5","18554","다사246099","126.651081","37.1854502","화성시 전곡항+제부도 일원","2025-05-30","2025-06-01","승선체험 프로그램+바람의 사신단 댄스 퍼포먼스+마린 플로깅+화성어촌체험마을+독살체험+공연 프로그램 등","화성시문화재단","경기도 화성시청",,"031-290-4689","https://hs-boatingfestival.com/",,"2025-02-25","B551011","한국관광공사","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000585","행사","행사","얼음나라화천 산천어축제","강원특별자치도","화천군","5179025023","화천읍 중리","5179025000","화천읍","427904493062","강원특별자치도 화천군 화천읍 산천어길 137","24114","라아183125","127.7098779","38.1126455","메인 축제장 - 화천천","2025-01-11","2025-02-02","얼음낚시+맨손잡기+눈얼음체험+얼음조각광장 등","강원특별자치도 화천군청+재단법인나라","강원특별자치도 화천군청+재단법인나라",,"1688-3005","https://www.narafestival.com/01_icenara/",,"2025-02-25","B551011","한국관광공사","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000586","행사","행사","2025 통영한산대첩축제","경상남도","통영시","4822010600","문화동","4822055000","중앙동","482203333018","경상남도 통영시 세병로 27(문화동)","53060","라라843507","128.4225955","34.8476215","통영한산대첩광장 및 통영시 일원","2025-08-08","2025-08-14","고유제+군점+이순신장군 행렬+한산대첩 재현+학술발표회+통제영무과 체험마당","(재)통영한산대첩문화재단","(재)통영한산대첩문화재단","문화체육관광부+경상남도+경상남도 통영시","055-650-0522","https://tyhansancf.or.kr/",,"2025-02-26","5330000","경상남도 통영시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N000587","행사","행사","제10회 사천비토섬별주부전축제","경상남도","사천시","4824037030","서포면 비토리","4824037000","서포면","482404832497","경상남도 사천시 서포면 거북길 447","52545","라라430637","127.9717799","34.9675095","비토해양낚시공원 앞 주차장","2025-04-04","2025-04-05","용왕제+공연행사+ 체험행사+ 사생대회+ 먹거리 장터 등","별주부전축제추진위원회","별주부전축제추진위원회",,,,,"2025-02-12","5340000","경상남도 사천시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
